"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2022-01-04,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",101,182.71
2022-01-04,"BC","Vancouver Coastal","Richmond",196,102.57
2022-01-04,"BC","Vancouver Coastal","Unknown",0,1.86
2022-01-04,"BC","Vancouver Coastal","Vancouver",355,384.29
2022-01-04,"BC","Vancouver Island","All",464,410.71
2022-01-04,"BC","Vancouver Island","Central Vancouver Island",128,114.29
2022-01-04,"BC","Vancouver Island","North Vancouver Island",77,54.86
2022-01-04,"BC","Vancouver Island","South Vancouver Island",259,241.57
2022-01-04,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-04,"Out of Canada","Out of Canada","Out of Canada",2,1.14
2022-01-05,"BC","All","All",3323,3246.86
2022-01-05,"BC","Fraser","All",1564,1652.86
2022-01-05,"BC","Fraser","Fraser East",107,149
2022-01-05,"BC","Fraser","Fraser North",649,682
2022-01-05,"BC","Fraser","Fraser South",807,821
2022-01-05,"BC","Fraser","Unknown",1,0.86
2022-01-05,"BC","Interior","All",449,381.86
2022-01-05,"BC","Interior","East Kootenay",107,83.57
2022-01-05,"BC","Interior","Kootenay Boundary",60,50.71
2022-01-05,"BC","Interior","Okanagan",194,158.29
2022-01-05,"BC","Interior","Thompson Cariboo Shuswap",88,89.29
2022-01-05,"BC","Northern","All",167,143.43
2022-01-05,"BC","Northern","Northeast",26,14
2022-01-05,"BC","Northern","Northern Interior",60,59.29
2022-01-05,"BC","Northern","Northwest",81,70.14
2022-01-05,"BC","Northern","Unknown",0,0
2022-01-05,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-05,"BC","Vancouver Coastal","All",680,647.86
2022-01-05,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",179,177
2022-01-05,"BC","Vancouver Coastal","Richmond",79,102
2022-01-05,"BC","Vancouver Coastal","Unknown",0,0.43
2022-01-05,"BC","Vancouver Coastal","Vancouver",422,368.43
2022-01-05,"BC","Vancouver Island","All",463,420.86
2022-01-05,"BC","Vancouver Island","Central Vancouver Island",152,118.71
2022-01-05,"BC","Vancouver Island","North Vancouver Island",77,58.86
2022-01-05,"BC","Vancouver Island","South Vancouver Island",234,243.29
2022-01-05,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-05,"Out of Canada","Out of Canada","Out of Canada",1,0.86
2022-01-06,"BC","All","All",3118,3147.57
2022-01-06,"BC","Fraser","All",1387,1573
2022-01-06,"BC","Fraser","Fraser East",101,128.57
2022-01-06,"BC","Fraser","Fraser North",617,655.57
2022-01-06,"BC","Fraser","Fraser South",668,787.86
2022-01-06,"BC","Fraser","Unknown",1,1
2022-01-06,"BC","Interior","All",525,412.43
2022-01-06,"BC","Interior","East Kootenay",138,92.14
2022-01-06,"BC","Interior","Kootenay Boundary",93,56.86
2022-01-06,"BC","Interior","Okanagan",210,173.14
2022-01-06,"BC","Interior","Thompson Cariboo Shuswap",84,90.29
2022-01-06,"BC","Northern","All",262,161.29
2022-01-06,"BC","Northern","Northeast",31,16.71
2022-01-06,"BC","Northern","Northern Interior",114,68.14
2022-01-06,"BC","Northern","Northwest",117,76.43
2022-01-06,"BC","Northern","Unknown",0,0
2022-01-06,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-06,"BC","Vancouver Coastal","All",501,581.86
2022-01-06,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",127,153
2022-01-06,"BC","Vancouver Coastal","Richmond",46,90.14
2022-01-06,"BC","Vancouver Coastal","Unknown",0,0.43
2022-01-06,"BC","Vancouver Coastal","Vancouver",328,338.29
2022-01-06,"BC","Vancouver Island","All",443,419
2022-01-06,"BC","Vancouver Island","Central Vancouver Island",115,117
2022-01-06,"BC","Vancouver Island","North Vancouver Island",63,57.14
2022-01-06,"BC","Vancouver Island","South Vancouver Island",265,244.86
2022-01-06,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-06,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2022-01-07,"BC","All","All",2601,2937.14
2022-01-07,"BC","Fraser","All",904,1380.29
2022-01-07,"BC","Fraser","Fraser East",82,110.71
2022-01-07,"BC","Fraser","Fraser North",501,593.43
2022-01-07,"BC","Fraser","Fraser South",318,675.14
2022-01-07,"BC","Fraser","Unknown",3,1
2022-01-07,"BC","Interior","All",541,432.29
2022-01-07,"BC","Interior","East Kootenay",135,102.86
2022-01-07,"BC","Interior","Kootenay Boundary",97,64.86
2022-01-07,"BC","Interior","Okanagan",242,177.71
2022-01-07,"BC","Interior","Thompson Cariboo Shuswap",67,86.86
2022-01-07,"BC","Northern","All",240,172.57
2022-01-07,"BC","Northern","Northeast",29,17.57
2022-01-07,"BC","Northern","Northern Interior",97,76
2022-01-07,"BC","Northern","Northwest",114,79
2022-01-07,"BC","Northern","Unknown",0,0
2022-01-07,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-07,"BC","Vancouver Coastal","All",446,527.43
2022-01-07,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",129,134
2022-01-07,"BC","Vancouver Coastal","Richmond",40,82.14
2022-01-07,"BC","Vancouver Coastal","Unknown",0,0.14
2022-01-07,"BC","Vancouver Coastal","Vancouver",277,311.14
2022-01-07,"BC","Vancouver Island","All",470,424.57
2022-01-07,"BC","Vancouver Island","Central Vancouver Island",148,124.86
2022-01-07,"BC","Vancouver Island","North Vancouver Island",60,59.71
2022-01-07,"BC","Vancouver Island","South Vancouver Island",262,240
2022-01-07,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-07,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2022-01-08,"BC","All","All",2438,2828
2022-01-08,"BC","Fraser","All",1021,1298.29
2022-01-08,"BC","Fraser","Fraser East",80,93.14
2022-01-08,"BC","Fraser","Fraser North",427,558.14
2022-01-08,"BC","Fraser","Fraser South",513,645.86
2022-01-08,"BC","Fraser","Unknown",1,1.14
2022-01-08,"BC","Interior","All",438,426.43
2022-01-08,"BC","Interior","East Kootenay",72,98.57
2022-01-08,"BC","Interior","Kootenay Boundary",52,63.14
2022-01-08,"BC","Interior","Okanagan",221,184.86
2022-01-08,"BC","Interior","Thompson Cariboo Shuswap",93,79.86
2022-01-08,"BC","Northern","All",174,176.14
2022-01-08,"BC","Northern","Northeast",30,20.29
2022-01-08,"BC","Northern","Northern Interior",105,81.29
2022-01-08,"BC","Northern","Northwest",39,74.57
2022-01-08,"BC","Northern","Unknown",0,0
2022-01-08,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-08,"BC","Vancouver Coastal","All",331,482.43
2022-01-08,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",127,119.57
2022-01-08,"BC","Vancouver Coastal","Richmond",34,73.43
2022-01-08,"BC","Vancouver Coastal","Unknown",0,0.14
2022-01-08,"BC","Vancouver Coastal","Vancouver",170,289.29
2022-01-08,"BC","Vancouver Island","All",474,444.71
2022-01-08,"BC","Vancouver Island","Central Vancouver Island",134,129.14
2022-01-08,"BC","Vancouver Island","North Vancouver Island",78,64.86
2022-01-08,"BC","Vancouver Island","South Vancouver Island",262,250.71
2022-01-08,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-08,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2022-01-09,"BC","All","All",2158,2802.86
2022-01-09,"BC","Fraser","All",811,1260.43
2022-01-09,"BC","Fraser","Fraser East",89,91.71
2022-01-09,"BC","Fraser","Fraser North",277,536.29
2022-01-09,"BC","Fraser","Fraser South",444,631.14
2022-01-09,"BC","Fraser","Unknown",1,1.29
2022-01-09,"BC","Interior","All",476,444.29
2022-01-09,"BC","Interior","East Kootenay",54,90.43
2022-01-09,"BC","Interior","Kootenay Boundary",81,67.71
2022-01-09,"BC","Interior","Okanagan",277,206.43
2022-01-09,"BC","Interior","Thompson Cariboo Shuswap",64,79.71
2022-01-09,"BC","Northern","All",202,194.14
2022-01-09,"BC","Northern","Northeast",35,24.57
2022-01-09,"BC","Northern","Northern Interior",61,83.86
2022-01-09,"BC","Northern","Northwest",106,85.71
2022-01-09,"BC","Northern","Unknown",0,0
2022-01-09,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-09,"BC","Vancouver Coastal","All",281,462.43
2022-01-09,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",84,113.71
2022-01-09,"BC","Vancouver Coastal","Richmond",26,68.29
2022-01-09,"BC","Vancouver Coastal","Unknown",0,0
2022-01-09,"BC","Vancouver Coastal","Vancouver",171,280.43
2022-01-09,"BC","Vancouver Island","All",388,441.57
2022-01-09,"BC","Vancouver Island","Central Vancouver Island",104,127.14
2022-01-09,"BC","Vancouver Island","North Vancouver Island",45,64.14
2022-01-09,"BC","Vancouver Island","South Vancouver Island",239,250.29
2022-01-09,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-09,"Out of Canada","Out of Canada","Out of Canada",1,0.71
2022-01-10,"BC","All","All",2022,2710
2022-01-10,"BC","Fraser","All",750,1153.71
2022-01-10,"BC","Fraser","Fraser East",66,87.43
2022-01-10,"BC","Fraser","Fraser North",244,484.71
2022-01-10,"BC","Fraser","Fraser South",440,580.43
2022-01-10,"BC","Fraser","Unknown",0,1.14
2022-01-10,"BC","Interior","All",284,440.86
2022-01-10,"BC","Interior","East Kootenay",20,85.14
2022-01-10,"BC","Interior","Kootenay Boundary",45,67.57
2022-01-10,"BC","Interior","Okanagan",176,209.29
2022-01-10,"BC","Interior","Thompson Cariboo Shuswap",43,78.86
2022-01-10,"BC","Northern","All",136,194.71
2022-01-10,"BC","Northern","Northeast",3,24.29
2022-01-10,"BC","Northern","Northern Interior",103,90.57
2022-01-10,"BC","Northern","Northwest",30,79.86
2022-01-10,"BC","Northern","Unknown",0,0
2022-01-10,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-10,"BC","Vancouver Coastal","All",360,464.43
2022-01-10,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",94,120.14
2022-01-10,"BC","Vancouver Coastal","Richmond",42,66.14
2022-01-10,"BC","Vancouver Coastal","Unknown",0,0
2022-01-10,"BC","Vancouver Coastal","Vancouver",224,278.14
2022-01-10,"BC","Vancouver Island","All",492,456.29
2022-01-10,"BC","Vancouver Island","Central Vancouver Island",159,134.29
2022-01-10,"BC","Vancouver Island","North Vancouver Island",40,62.86
2022-01-10,"BC","Vancouver Island","South Vancouver Island",293,259.14
2022-01-10,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-10,"Out of Canada","Out of Canada","Out of Canada",4,1.29
2022-01-11,"BC","All","All",2686,2620.86
2022-01-11,"BC","Fraser","All",893,1047.14
2022-01-11,"BC","Fraser","Fraser East",116,91.57
2022-01-11,"BC","Fraser","Fraser North",296,430.14
2022-01-11,"BC","Fraser","Fraser South",479,524.14
2022-01-11,"BC","Fraser","Unknown",2,1.29
2022-01-11,"BC","Interior","All",539,464.57
2022-01-11,"BC","Interior","East Kootenay",89,87.86
2022-01-11,"BC","Interior","Kootenay Boundary",81,72.71
2022-01-11,"BC","Interior","Okanagan",253,224.71
2022-01-11,"BC","Interior","Thompson Cariboo Shuswap",116,79.29
2022-01-11,"BC","Northern","All",250,204.43
2022-01-11,"BC","Northern","Northeast",24,25.43
2022-01-11,"BC","Northern","Northern Interior",145,97.86
2022-01-11,"BC","Northern","Northwest",81,81.14
2022-01-11,"BC","Northern","Unknown",0,0
2022-01-11,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-11,"BC","Vancouver Coastal","All",523,446
2022-01-11,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",135,125
2022-01-11,"BC","Vancouver Coastal","Richmond",49,45.14
2022-01-11,"BC","Vancouver Coastal","Unknown",0,0
2022-01-11,"BC","Vancouver Coastal","Vancouver",339,275.86
2022-01-11,"BC","Vancouver Island","All",481,458.71
2022-01-11,"BC","Vancouver Island","Central Vancouver Island",133,135
2022-01-11,"BC","Vancouver Island","North Vancouver Island",50,59
2022-01-11,"BC","Vancouver Island","South Vancouver Island",298,264.71
2022-01-11,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-11,"Out of Canada","Out of Canada","Out of Canada",2,1.29
2022-01-12,"BC","All","All",2573,2513.71
2022-01-12,"BC","Fraser","All",898,952
2022-01-12,"BC","Fraser","Fraser East",104,91.14
2022-01-12,"BC","Fraser","Fraser North",280,377.43
2022-01-12,"BC","Fraser","Fraser South",513,482.14
2022-01-12,"BC","Fraser","Unknown",1,1.29
2022-01-12,"BC","Interior","All",496,471.29
2022-01-12,"BC","Interior","East Kootenay",71,82.71
2022-01-12,"BC","Interior","Kootenay Boundary",63,73.14
2022-01-12,"BC","Interior","Okanagan",272,235.86
2022-01-12,"BC","Interior","Thompson Cariboo Shuswap",90,79.57
2022-01-12,"BC","Northern","All",303,223.86
2022-01-12,"BC","Northern","Northeast",33,26.43
2022-01-12,"BC","Northern","Northern Interior",72,99.57
2022-01-12,"BC","Northern","Northwest",198,97.86
2022-01-12,"BC","Northern","Unknown",0,0
2022-01-12,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-12,"BC","Vancouver Coastal","All",485,418.14
2022-01-12,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",131,118.14
2022-01-12,"BC","Vancouver Coastal","Richmond",58,42.14
2022-01-12,"BC","Vancouver Coastal","Unknown",0,0
2022-01-12,"BC","Vancouver Coastal","Vancouver",296,257.86
2022-01-12,"BC","Vancouver Island","All",391,448.43
2022-01-12,"BC","Vancouver Island","Central Vancouver Island",86,125.57
2022-01-12,"BC","Vancouver Island","North Vancouver Island",60,56.57
2022-01-12,"BC","Vancouver Island","South Vancouver Island",245,266.29
2022-01-12,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-12,"Out of Canada","Out of Canada","Out of Canada",4,1.71
2022-01-13,"BC","All","All",2251,2389.86
2022-01-13,"BC","Fraser","All",787,866.29
2022-01-13,"BC","Fraser","Fraser East",88,89.29
2022-01-13,"BC","Fraser","Fraser North",275,328.57
2022-01-13,"BC","Fraser","Fraser South",423,447.14
2022-01-13,"BC","Fraser","Unknown",1,1.29
2022-01-13,"BC","Interior","All",436,458.57
2022-01-13,"BC","Interior","East Kootenay",82,74.71
2022-01-13,"BC","Interior","Kootenay Boundary",83,71.71
2022-01-13,"BC","Interior","Okanagan",209,235.71
2022-01-13,"BC","Interior","Thompson Cariboo Shuswap",62,76.43
2022-01-13,"BC","Northern","All",226,218.71
2022-01-13,"BC","Northern","Northeast",20,24.86
2022-01-13,"BC","Northern","Northern Interior",109,98.86
2022-01-13,"BC","Northern","Northwest",97,95
2022-01-13,"BC","Northern","Unknown",0,0
2022-01-13,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-13,"BC","Vancouver Coastal","All",526,421.71
2022-01-13,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",162,123.14
2022-01-13,"BC","Vancouver Coastal","Richmond",44,41.86
2022-01-13,"BC","Vancouver Coastal","Unknown",0,0
2022-01-13,"BC","Vancouver Coastal","Vancouver",320,256.71
2022-01-13,"BC","Vancouver Island","All",276,424.57
2022-01-13,"BC","Vancouver Island","Central Vancouver Island",60,117.71
2022-01-13,"BC","Vancouver Island","North Vancouver Island",39,53.14
2022-01-13,"BC","Vancouver Island","South Vancouver Island",177,253.71
2022-01-13,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-13,"Out of Canada","Out of Canada","Out of Canada",2,2
2022-01-14,"BC","All","All",2425,2364.71
2022-01-14,"BC","Fraser","All",798,851.14
2022-01-14,"BC","Fraser","Fraser East",133,96.57
2022-01-14,"BC","Fraser","Fraser North",285,297.71
2022-01-14,"BC","Fraser","Fraser South",378,455.71
2022-01-14,"BC","Fraser","Unknown",2,1.14
2022-01-14,"BC","Interior","All",482,450.14
2022-01-14,"BC","Interior","East Kootenay",84,67.43
2022-01-14,"BC","Interior","Kootenay Boundary",60,66.43
2022-01-14,"BC","Interior","Okanagan",240,235.43
2022-01-14,"BC","Interior","Thompson Cariboo Shuswap",98,80.86
2022-01-14,"BC","Northern","All",230,217.29
2022-01-14,"BC","Northern","Northeast",26,24.43
2022-01-14,"BC","Northern","Northern Interior",122,102.43
2022-01-14,"BC","Northern","Northwest",82,90.43
2022-01-14,"BC","Northern","Unknown",0,0
2022-01-14,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-14,"BC","Vancouver Coastal","All",576,440.29
2022-01-14,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",152,126.43
2022-01-14,"BC","Vancouver Coastal","Richmond",52,43.57
2022-01-14,"BC","Vancouver Coastal","Unknown",0,0
2022-01-14,"BC","Vancouver Coastal","Vancouver",372,270.29
2022-01-14,"BC","Vancouver Island","All",339,405.86
2022-01-14,"BC","Vancouver Island","Central Vancouver Island",88,109.14
2022-01-14,"BC","Vancouver Island","North Vancouver Island",37,49.86
2022-01-14,"BC","Vancouver Island","South Vancouver Island",214,246.86
2022-01-14,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-14,"Out of Canada","Out of Canada","Out of Canada",0,1.86
2022-01-15,"BC","All","All",1858,2281.86
2022-01-15,"BC","Fraser","All",579,788
2022-01-15,"BC","Fraser","Fraser East",103,99.86
2022-01-15,"BC","Fraser","Fraser North",208,266.43
2022-01-15,"BC","Fraser","Fraser South",267,420.57
2022-01-15,"BC","Fraser","Unknown",1,1.14
2022-01-15,"BC","Interior","All",499,458.86
2022-01-15,"BC","Interior","East Kootenay",75,67.86
2022-01-15,"BC","Interior","Kootenay Boundary",60,67.57
2022-01-15,"BC","Interior","Okanagan",292,245.57
2022-01-15,"BC","Interior","Thompson Cariboo Shuswap",72,77.86
2022-01-15,"BC","Northern","All",227,224.86
2022-01-15,"BC","Northern","Northeast",69,30
2022-01-15,"BC","Northern","Northern Interior",107,102.71
2022-01-15,"BC","Northern","Northwest",51,92.14
2022-01-15,"BC","Northern","Unknown",0,0
2022-01-15,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-15,"BC","Vancouver Coastal","All",344,442.14
2022-01-15,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",125,126.14
2022-01-15,"BC","Vancouver Coastal","Richmond",34,43.57
2022-01-15,"BC","Vancouver Coastal","Unknown",0,0
2022-01-15,"BC","Vancouver Coastal","Vancouver",185,272.43
2022-01-15,"BC","Vancouver Island","All",209,368
2022-01-15,"BC","Vancouver Island","Central Vancouver Island",49,97
2022-01-15,"BC","Vancouver Island","North Vancouver Island",38,44.14
2022-01-15,"BC","Vancouver Island","South Vancouver Island",122,226.86
2022-01-15,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-15,"Out of Canada","Out of Canada","Out of Canada",1,2
2022-01-16,"BC","All","All",1551,2195.14
2022-01-16,"BC","Fraser","All",595,757.14
2022-01-16,"BC","Fraser","Fraser East",116,103.71
2022-01-16,"BC","Fraser","Fraser North",184,253.14
2022-01-16,"BC","Fraser","Fraser South",295,399.29
2022-01-16,"BC","Fraser","Unknown",0,1
2022-01-16,"BC","Interior","All",350,440.86
2022-01-16,"BC","Interior","East Kootenay",46,66.71
2022-01-16,"BC","Interior","Kootenay Boundary",19,58.71
2022-01-16,"BC","Interior","Okanagan",227,238.43
2022-01-16,"BC","Interior","Thompson Cariboo Shuswap",58,77
2022-01-16,"BC","Northern","All",125,213.86
2022-01-16,"BC","Northern","Northeast",28,29
2022-01-16,"BC","Northern","Northern Interior",56,102
2022-01-16,"BC","Northern","Northwest",41,82.86
2022-01-16,"BC","Northern","Unknown",0,0
2022-01-16,"BC","Northern","Unknown HSDA - Northern HA",0,0
2022-01-16,"BC","Vancouver Coastal","All",305,445.57
2022-01-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",106,129.29
2022-01-16,"BC","Vancouver Coastal","Richmond",25,43.43
2022-01-16,"BC","Vancouver Coastal","Unknown",0,0
2022-01-16,"BC","Vancouver Coastal","Vancouver",174,272.86
2022-01-16,"BC","Vancouver Island","All",176,337.71
2022-01-16,"BC","Vancouver Island","Central Vancouver Island",52,89.57
2022-01-16,"BC","Vancouver Island","North Vancouver Island",26,41.43
2022-01-16,"BC","Vancouver Island","South Vancouver Island",98,206.71
2022-01-16,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2022-01-16,"Out of Canada","Out of Canada","Out of Canada",2,2.14
2022-01-17,"BC","All","All",1790,2162
2022-01-17,"BC","Fraser","All",607,736.71
2022-01-17,"BC","Fraser","Fraser East",85,106.43
2022-01-17,"BC","Fraser","Fraser North",191,245.57
2022-01-17,"BC","Fraser","Fraser South",328,383.29
2022-01-17,"BC","Fraser","Unknown",3,1.43
2022-01-17,"BC","Interior","All",482,469.14
2022-01-17,"BC","Interior","East Kootenay",83,75.71
2022-01-17,"BC","Interior","Kootenay Boundary",90,65.14
